Step,lr
9721,0.000249728
9722,0.000249678
9724,0.000249579
9725,0.000249529
9726,0.00024948
9727,0.00024943
9728,0.00024938
9730,0.000249281
9731,0.000249231
9732,0.000249181
9733,0.000249132
9735,0.000249032
9738,0.000248883
9739,0.000248834
9740,0.000248784
9741,0.000248734
9743,0.000248635
9745,0.000248536
9746,0.000248486
9747,0.000248437
9748,0.000248387
9752,0.000248188
9753,0.000248139
9754,0.000248089
9755,0.00024804
9756,0.00024799
9758,0.000247891
9759,0.000247841
9760,0.000247791
9762,0.000247692
9765,0.000247544
9767,0.000247444
9768,0.000247395
9769,0.000247345
9770,0.000247296
9772,0.000247197
9773,0.000247147
9775,0.000247048
9779,0.00024685
9781,0.000246751
9782,0.000246701
9784,0.000246602
9785,0.000246552
9787,0.000246453
9789,0.000246354
9790,0.000246305
9792,0.000246206
9794,0.000246107
9795,0.000246057
9796,0.000246008
9797,0.000245958
9798,0.000245909
9799,0.000245859
9800,0.00024581
9801,0.00024576
9802,0.000245711
9803,0.000245662
9805,0.000245563
9806,0.000245513
9807,0.000245464
9808,0.000245414
9810,0.000245315
9811,0.000245266
9812,0.000245216
9814,0.000245118
9815,0.000245068
9816,0.000245019
9817,0.000244969
9819,0.00024487
9821,0.000244772
9824,0.000244623
9827,0.000244475
9828,0.000244426
9830,0.000244327
9832,0.000244228
9834,0.00024413
9836,0.000244031
9837,0.000243982
9839,0.000243883
9843,0.000243685
9845,0.000243587
9846,0.000243537
9848,0.000243439
9849,0.000243389
9850,0.00024334
9851,0.000243291
9852,0.000243241
9853,0.000243192
9854,0.000243143
9855,0.000243094
9857,0.000242995
9859,0.000242896
9860,0.000242847
9861,0.000242798
9862,0.000242749
9863,0.000242699
9864,0.00024265
9866,0.000242551
9867,0.000242502
9868,0.000242453
9869,0.000242404
9872,0.000242256
9874,0.000242157
9875,0.000242108
9876,0.000242059
9877,0.00024201
9879,0.000241911
9880,0.000241862
9883,0.000241714
9884,0.000241665
9885,0.000241616
9887,0.000241518
9888,0.000241468
9889,0.000241419
9890,0.00024137
9891,0.000241321
9892,0.000241272
9894,0.000241173
9896,0.000241075
9897,0.000241026
9903,0.000240731
9904,0.000240682
9905,0.000240633
9906,0.000240583
9907,0.000240534
9908,0.000240485
9909,0.000240436
9910,0.000240387
9911,0.000240338
9912,0.000240289
9913,0.00024024
9915,0.000240141
9916,0.000240092
9917,0.000240043
9918,0.000239994
9919,0.000239945
9920,0.000239896
9921,0.000239847
9922,0.000239798
9926,0.000239601
9927,0.000239552
9929,0.000239454
9930,0.000239405
9931,0.000239356
9932,0.000239307
9934,0.000239209
9940,0.000238915
9941,0.000238866
9942,0.000238817
9944,0.000238719
9945,0.00023867
9946,0.000238621
9947,0.000238572
9949,0.000238474
9950,0.000238425
9953,0.000238278
9954,0.000238229
9955,0.00023818
9956,0.000238131
9957,0.000238082
9958,0.000238033
9960,0.000237935
9962,0.000237837
9963,0.000237788
9964,0.000237739
9966,0.000237642
9968,0.000237544
9970,0.000237446
9971,0.000237397
9972,0.000237348
9973,0.000237299
9974,0.00023725
9976,0.000237152
9977,0.000237103
9978,0.000237055
9980,0.000236957
9981,0.000236908
9982,0.000236859
9983,0.00023681
9984,0.000236761
9985,0.000236712
9986,0.000236664
9988,0.000236566
9990,0.000236468
9993,0.000236322
9996,0.000236175
9997,0.000236126
9999,0.000236029
10000,0.00023598
10001,0.000235931
10005,0.000235736
10007,0.000235638
10008,0.000235589
10009,0.000235541
10010,0.000235492
10011,0.000235443
10012,0.000235394
10013,0.000235346
10014,0.000235297
10016,0.000235199
10017,0.000235151
10018,0.000235102
10021,0.000234956
10023,0.000234858
10025,0.000234761
10027,0.000234663
10029,0.000234566
10030,0.000234517
10031,0.000234468
10032,0.00023442
10036,0.000234225
10037,0.000234176
10040,0.00023403
10042,0.000233933
10043,0.000233884
10045,0.000233787
10046,0.000233738
10048,0.000233641
10049,0.000233592
10051,0.000233495
10052,0.000233446
10053,0.000233398
10056,0.000233252
10058,0.000233155
10059,0.000233106
10061,0.000233009
10062,0.00023296
10066,0.000232766
10067,0.000232717
10068,0.000232669
10070,0.000232572
10071,0.000232523
10073,0.000232426
10075,0.000232329
10078,0.000232183
10080,0.000232086
10081,0.000232038
10084,0.000231892
10085,0.000231844
10086,0.000231795
10087,0.000231747
10088,0.000231698
10090,0.000231601
10091,0.000231553
10092,0.000231504
10093,0.000231456
10094,0.000231407
10095,0.000231359
10096,0.00023131
10097,0.000231262
10098,0.000231213
10101,0.000231068
10102,0.000231019
10103,0.000230971
10104,0.000230923
10106,0.000230826
10108,0.000230729
10110,0.000230632
10111,0.000230584
10112,0.000230535
10113,0.000230487
10114,0.000230438
10116,0.000230342
10117,0.000230293
10119,0.000230196
10120,0.000230148
10122,0.000230051
10123,0.000230003
10124,0.000229955
10125,0.000229906
10126,0.000229858
10128,0.000229761
10130,0.000229664
10131,0.000229616
10133,0.000229519
10134,0.000229471
10135,0.000229423
10139,0.000229229
10140,0.000229181
10142,0.000229085
10143,0.000229036
10144,0.000228988
10145,0.00022894
10146,0.000228891
10147,0.000228843
10148,0.000228795
10151,0.00022865
10153,0.000228554
10155,0.000228457
10156,0.000228409
10157,0.000228361
10158,0.000228312
10160,0.000228216
10161,0.000228168
10162,0.000228119
10163,0.000228071
10164,0.000228023
10166,0.000227926
10167,0.000227878
10170,0.000227734
10171,0.000227686
10172,0.000227637
10173,0.000227589
10174,0.000227541
10175,0.000227493
10177,0.000227396
10178,0.000227348
10180,0.000227252
10181,0.000227204
10182,0.000227156
10184,0.000227059
10185,0.000227011
10187,0.000226915
10188,0.000226867
10192,0.000226674
10194,0.000226578
10195,0.00022653
10197,0.000226434
10200,0.00022629
10202,0.000226193
10203,0.000226145
10204,0.000226097
10206,0.000226001
10210,0.000225809
10211,0.000225761
10212,0.000225713
10213,0.000225665
10214,0.000225617
10215,0.000225569
10216,0.000225521
10217,0.000225473
10219,0.000225377
10220,0.000225329
10222,0.000225233
10224,0.000225137
10225,0.000225089
10226,0.000225041
10227,0.000224993
10228,0.000224945
10231,0.000224801
10232,0.000224753
10233,0.000224705
10234,0.000224657
10235,0.000224609
10237,0.000224513
10238,0.000224466
10239,0.000224418
10240,0.00022437
10242,0.000224274
10243,0.000224226
10244,0.000224178
10245,0.00022413
10247,0.000224034
10248,0.000223986
10253,0.000223747
10254,0.000223699
10255,0.000223651
10258,0.000223508
10259,0.00022346
10261,0.000223364
10262,0.000223316
10263,0.000223268
10264,0.000223221
10265,0.000223173
10266,0.000223125
10269,0.000222982
10270,0.000222934
10271,0.000222886
10272,0.000222838
10273,0.00022279
10274,0.000222743
10275,0.000222695
10276,0.000222647
10278,0.000222551
10279,0.000222504
10280,0.000222456
10281,0.000222408
10282,0.00022236
10284,0.000222265
10286,0.000222169
10288,0.000222074
10289,0.000222026
10291,0.000221931
10292,0.000221883
10293,0.000221835
10294,0.000221788
10295,0.00022174
10296,0.000221692
10299,0.000221549
10300,0.000221501
10301,0.000221454
10303,0.000221358
10304,0.000221311
10306,0.000221215
10307,0.000221168
10308,0.00022112
10310,0.000221025
10311,0.000220977
10312,0.00022093
10314,0.000220834
10315,0.000220787
10316,0.000220739
10317,0.000220691
10318,0.000220644
10320,0.000220549
10321,0.000220501
10322,0.000220453
10323,0.000220406
10324,0.000220358
10325,0.000220311
10327,0.000220216
10328,0.000220168
10330,0.000220073
10331,0.000220025
10332,0.000219978
10334,0.000219883
10335,0.000219835
10336,0.000219788
10338,0.000219692
10339,0.000219645
10340,0.000219597
10341,0.00021955
10342,0.000219502
10344,0.000219407
10348,0.000219217
10349,0.00021917
10350,0.000219122
10352,0.000219027
10354,0.000218933
10356,0.000218838
10357,0.00021879
10358,0.000218743
10359,0.000218695
10360,0.000218648
10361,0.0002186
10368,0.000218268
10369,0.000218221
10370,0.000218174
10371,0.000218126
10373,0.000218032
10374,0.000217984
10375,0.000217937
10377,0.000217842
10378,0.000217795
10381,0.000217653
10383,0.000217558
10384,0.000217511
10389,0.000217274
10391,0.000217179
10395,0.00021699
10397,0.000216896
10398,0.000216848
10399,0.000216801
10400,0.000216754
10401,0.000216706
10402,0.000216659
10403,0.000216612
10404,0.000216565
10407,0.000216423
10408,0.000216376
10411,0.000216234
10412,0.000216187
10413,0.00021614
10414,0.000216092
10415,0.000216045
10416,0.000215998
10418,0.000215904
10419,0.000215856
10420,0.000215809
10421,0.000215762
10423,0.000215668
10424,0.00021562
10425,0.000215573
10426,0.000215526
10427,0.000215479
10428,0.000215432
10429,0.000215385
10430,0.000215337
10434,0.000215149
10436,0.000215055
10438,0.00021496
10439,0.000214913
10440,0.000214866
10442,0.000214772
10444,0.000214678
10446,0.000214584
10448,0.00021449
10449,0.000214443
10450,0.000214395
10452,0.000214301
10453,0.000214254
10454,0.000214207
10457,0.000214066
10458,0.000214019
10459,0.000213972
10460,0.000213925
10461,0.000213878
10462,0.000213831
10463,0.000213784
10464,0.000213737
10465,0.00021369
10466,0.000213643
10469,0.000213502
10471,0.000213408
10472,0.000213361
10476,0.000213173
10477,0.000213127
10478,0.00021308
10480,0.000212986
10482,0.000212892
10483,0.000212845
10484,0.000212798
10485,0.000212751
10487,0.000212657
10488,0.00021261
10489,0.000212564
10490,0.000212517
10492,0.000212423
10494,0.000212329
10496,0.000212235
10498,0.000212142
10499,0.000212095
10500,0.000212048
10501,0.000212001
10503,0.000211908
10504,0.000211861
10506,0.000211767
10507,0.00021172
10509,0.000211627
10510,0.00021158
10513,0.000211439
10514,0.000211393
10515,0.000211346
10518,0.000211206
10519,0.000211159
10520,0.000211112
10522,0.000211019
10524,0.000210925
10525,0.000210878
10527,0.000210785
10529,0.000210692
10530,0.000210645
10531,0.000210598
10532,0.000210551
10535,0.000210411
10536,0.000210365
10537,0.000210318
10538,0.000210271
10540,0.000210178
10543,0.000210038
10544,0.000209991
10545,0.000209945
10546,0.000209898
10547,0.000209851
10548,0.000209805
10549,0.000209758
10551,0.000209665
10556,0.000209432
10557,0.000209385
10558,0.000209339
10559,0.000209292
10560,0.000209246
10562,0.000209152
10563,0.000209106
10566,0.000208966
10567,0.00020892
10568,0.000208873
10570,0.00020878
10572,0.000208687
10573,0.00020864
10574,0.000208594
10576,0.000208501
10577,0.000208454
10578,0.000208408
10581,0.000208269
10584,0.000208129
10585,0.000208083
10586,0.000208036
10587,0.00020799
10588,0.000207943
10590,0.00020785
10591,0.000207804
10592,0.000207758
10593,0.000207711
10594,0.000207665
10595,0.000207618
10597,0.000207525
10598,0.000207479
10601,0.00020734
10602,0.000207293
10604,0.000207201
10605,0.000207154
10606,0.000207108
10607,0.000207062
10608,0.000207015
10611,0.000206876
10612,0.00020683
10614,0.000206737
10615,0.000206691
10616,0.000206645
10617,0.000206598
10619,0.000206506
10621,0.000206413
10622,0.000206367
10624,0.000206274
10626,0.000206182
10627,0.000206135
10628,0.000206089
10630,0.000205996
10632,0.000205904
10633,0.000205858
10635,0.000205765
10636,0.000205719
10637,0.000205673
10639,0.00020558
10641,0.000205488
10642,0.000205442
10643,0.000205396
10644,0.000205349
10645,0.000205303
10646,0.000205257
10649,0.000205118
10651,0.000205026
10652,0.00020498
10653,0.000204934
10655,0.000204842
10656,0.000204795
10658,0.000204703
10660,0.000204611
10663,0.000204473
10664,0.000204426
10672,0.000204058
10674,0.000203966
10675,0.00020392
10677,0.000203828
10679,0.000203736
10681,0.000203644
10682,0.000203597
10683,0.000203551
10684,0.000203505
10685,0.000203459
10686,0.000203413
10687,0.000203367
10688,0.000203321
10689,0.000203276
10690,0.00020323
10695,0.000203
10697,0.000202908
10698,0.000202862
10699,0.000202816
10702,0.000202678
10703,0.000202632
10704,0.000202586
10706,0.000202495
10708,0.000202403
10709,0.000202357
10711,0.000202265
10713,0.000202173
10714,0.000202127
10716,0.000202036
10718,0.000201944
10720,0.000201852
10721,0.000201807
10722,0.000201761
10723,0.000201715
10725,0.000201623
10726,0.000201577
10727,0.000201532
10730,0.000201394
10732,0.000201303
10734,0.000201211
10735,0.000201165
10736,0.00020112
10737,0.000201074
10738,0.000201028
10739,0.000200982
10740,0.000200937
10741,0.000200891
10742,0.000200845
10745,0.000200708
10748,0.000200571
10749,0.000200525
10752,0.000200388
10753,0.000200343
10756,0.000200206
10757,0.00020016
10758,0.000200114
10759,0.000200069
10761,0.000199977
10762,0.000199932
10764,0.00019984
10765,0.000199795
10766,0.000199749
10767,0.000199704
10769,0.000199612
10772,0.000199476
10773,0.00019943
10775,0.000199339
10776,0.000199293
10777,0.000199248
10778,0.000199202
10779,0.000199157
10782,0.00019902
10783,0.000198974
10794,0.000198474
10795,0.000198428
10797,0.000198337
10799,0.000198247
10800,0.000198201
10801,0.000198156
10803,0.000198065
10804,0.000198019
10805,0.000197974
10806,0.000197929
10809,0.000197792
10810,0.000197747
10812,0.000197656
10814,0.000197565
10817,0.000197429
10819,0.000197339
10820,0.000197293
10821,0.000197248
10822,0.000197202
10824,0.000197112
10825,0.000197067
10826,0.000197021
10827,0.000196976
10828,0.000196931
10831,0.000196795
10833,0.000196704
10834,0.000196659
10835,0.000196614
10837,0.000196523
10838,0.000196478
10842,0.000196297
10843,0.000196251
10844,0.000196206
10845,0.000196161
10846,0.000196116
10847,0.000196071
10848,0.000196025
10849,0.00019598
10851,0.00019589
10852,0.000195845
10854,0.000195754
10855,0.000195709
10856,0.000195664
10860,0.000195483
10861,0.000195438
10863,0.000195348
10864,0.000195303
10865,0.000195258
10866,0.000195212
10868,0.000195122
10870,0.000195032
10871,0.000194987
10872,0.000194942
10875,0.000194807
10876,0.000194761
10877,0.000194716
10878,0.000194671
10879,0.000194626
10881,0.000194536
10883,0.000194446
10886,0.000194311
10887,0.000194266
10889,0.000194176
10890,0.000194131
10891,0.000194086
10894,0.000193951
10895,0.000193906
10896,0.000193861
10897,0.000193816
10898,0.000193771
10899,0.000193726
10900,0.000193681
10901,0.000193636
10903,0.000193546
10904,0.000193502
10905,0.000193457
10910,0.000193232
10912,0.000193142
10913,0.000193097
10915,0.000193008
10917,0.000192918
10919,0.000192828
10920,0.000192783
10921,0.000192738
10922,0.000192694
10926,0.000192514
10928,0.000192425
10933,0.000192201
10934,0.000192156
10935,0.000192111
10936,0.000192066
10937,0.000192022
10938,0.000191977
10939,0.000191932
10941,0.000191843
10942,0.000191798
10944,0.000191708
10945,0.000191664
10946,0.000191619
10947,0.000191574
10948,0.00019153
10949,0.000191485
10950,0.00019144
10952,0.000191351
10953,0.000191306
10955,0.000191217
10956,0.000191172
10957,0.000191128
10958,0.000191083
10959,0.000191038
10961,0.000190949
10962,0.000190904
10963,0.00019086
10965,0.00019077
10966,0.000190726
10967,0.000190681
10968,0.000190637
10969,0.000190592
10970,0.000190547
10971,0.000190503
10972,0.000190458
10974,0.000190369
10975,0.000190325
10976,0.00019028
10977,0.000190235
10980,0.000190102
10981,0.000190057
10984,0.000189924
10985,0.000189879
10988,0.000189746
10989,0.000189701
10990,0.000189657
10991,0.000189612
10992,0.000189568
10994,0.000189479
10996,0.00018939
10997,0.000189345
10998,0.000189301
10999,0.000189257
11000,0.000189212
11002,0.000189123
11004,0.000189034
11007,0.000188901
11008,0.000188857
11010,0.000188768
11012,0.000188679
11013,0.000188635
11019,0.000188369
11023,0.000188192
11024,0.000188147
11026,0.000188059
11027,0.000188014
11028,0.00018797
11029,0.000187926
11031,0.000187837
11032,0.000187793
11033,0.000187749
11034,0.000187704
11035,0.00018766
11036,0.000187616
11037,0.000187572
11038,0.000187527
11041,0.000187395
11043,0.000187306
11046,0.000187174
11047,0.00018713
11050,0.000186997
11051,0.000186953
11052,0.000186909
11053,0.000186865
11055,0.000186776
11057,0.000186688
11060,0.000186556
11062,0.000186467
11063,0.000186423
11064,0.000186379
11065,0.000186335
11066,0.000186291
11067,0.000186247
11068,0.000186203
11069,0.000186159
11070,0.000186115
11072,0.000186027
11080,0.000185674
11082,0.000185586
11084,0.000185498
11087,0.000185366
11090,0.000185235
11091,0.000185191
11092,0.000185147
11095,0.000185015
11096,0.000184971
11099,0.000184839
11100,0.000184795
11101,0.000184751
11104,0.00018462
11105,0.000184576
11106,0.000184532
11107,0.000184488
11108,0.000184444
11109,0.0001844
11110,0.000184357
11111,0.000184313
11112,0.000184269
11115,0.000184137
11117,0.00018405
11118,0.000184006
11119,0.000183962
11120,0.000183918
11122,0.000183831
11124,0.000183743
11125,0.000183699
11126,0.000183656
11127,0.000183612
11129,0.000183524
11130,0.000183481
11132,0.000183393
11133,0.00018335
11135,0.000183262
11137,0.000183175
11139,0.000183087
11142,0.000182956
11143,0.000182913
11145,0.000182825
11147,0.000182738
11148,0.000182694
11149,0.000182651
11150,0.000182607
11153,0.000182476
11154,0.000182433
11156,0.000182345
11157,0.000182302
11158,0.000182258
11159,0.000182215
11160,0.000182171
11162,0.000182084
11163,0.00018204
11166,0.00018191
11167,0.000181866
11169,0.000181779
11170,0.000181736
11171,0.000181692
11172,0.000181649
11173,0.000181605
11174,0.000181562
11175,0.000181518
11176,0.000181475
11178,0.000181388
11179,0.000181344
11182,0.000181214
11184,0.000181127
11185,0.000181083
11186,0.00018104
11188,0.000180953
11189,0.00018091
11190,0.000180866
11191,0.000180823
11194,0.000180693
11196,0.000180606
11197,0.000180563
11201,0.000180389
11202,0.000180346
11203,0.000180303
11204,0.000180259
11205,0.000180216
11209,0.000180043
11210,0.000179999
11211,0.000179956
11212,0.000179913
11213,0.000179869
11218,0.000179653
11219,0.00017961
11221,0.000179523
11222,0.00017948
11223,0.000179437
11224,0.000179394
11225,0.00017935
11226,0.000179307
11227,0.000179264
11230,0.000179134
11231,0.000179091
11235,0.000178919
11237,0.000178832
11238,0.000178789
11241,0.00017866
11242,0.000178617
11243,0.000178574
11244,0.00017853
11246,0.000178444
11247,0.000178401
11248,0.000178358
11249,0.000178315
11250,0.000178272
11252,0.000178186
11254,0.0001781
11255,0.000178057
11257,0.000177971
11259,0.000177884
11260,0.000177841
11261,0.000177798
11263,0.000177712
11265,0.000177626
11266,0.000177583
11268,0.000177498
11269,0.000177455
11271,0.000177369
11272,0.000177326
11273,0.000177283
11274,0.00017724
11278,0.000177068
11279,0.000177025
11280,0.000176982
11282,0.000176896
11283,0.000176854
11284,0.000176811
11285,0.000176768
11286,0.000176725
11287,0.000176682
11288,0.000176639
11291,0.000176511
11294,0.000176382
11295,0.000176339
11296,0.000176297
11297,0.000176254
11299,0.000176168
11301,0.000176083
11302,0.00017604
11303,0.000175997
11309,0.000175741
11310,0.000175698
11312,0.000175612
11313,0.00017557
11314,0.000175527
11316,0.000175442
11317,0.000175399
11318,0.000175356
11319,0.000175313
11320,0.000175271
11322,0.000175185
11324,0.0001751
11325,0.000175057
11327,0.000174972
11328,0.00017493
11329,0.000174887
11330,0.000174844
11331,0.000174802
11333,0.000174716
11336,0.000174589
11337,0.000174546
11339,0.000174461
11341,0.000174376
11342,0.000174333
11345,0.000174206
11348,0.000174078
11350,0.000173993
11351,0.000173951
11352,0.000173908
11355,0.000173781
11356,0.000173738
11357,0.000173696
11358,0.000173653
11362,0.000173484
11363,0.000173441
11364,0.000173399
11366,0.000173314
11367,0.000173272
11370,0.000173144
11373,0.000173017
11374,0.000172975
11375,0.000172932
11377,0.000172848
11378,0.000172805
11379,0.000172763
11380,0.000172721
11382,0.000172636
11384,0.000172552
11386,0.000172467
11388,0.000172382
11389,0.00017234
11390,0.000172298
11391,0.000172256
11392,0.000172213
11394,0.000172129
11396,0.000172044
11397,0.000172002
11400,0.000171875
11401,0.000171833
11404,0.000171707
11406,0.000171622
11407,0.00017158
11409,0.000171496
11410,0.000171454
11411,0.000171412
11413,0.000171327
11414,0.000171285
11415,0.000171243
11416,0.000171201
11417,0.000171159
11421,0.00017099
11426,0.00017078
11427,0.000170738
11428,0.000170696
11429,0.000170654
11430,0.000170612
11431,0.00017057
11434,0.000170444
11435,0.000170402
11436,0.00017036
11437,0.000170318
11438,0.000170276
11439,0.000170234
11441,0.00017015
11443,0.000170066
11444,0.000170024
11446,0.00016994
11447,0.000169898
11448,0.000169856
11450,0.000169772
11451,0.000169731
11452,0.000169689
11453,0.000169647
11455,0.000169563
11456,0.000169521
11457,0.000169479
11459,0.000169395
11460,0.000169354
11461,0.000169312
11462,0.00016927
11463,0.000169228
11465,0.000169144
11466,0.000169103
11467,0.000169061
11469,0.000168977
11470,0.000168935
11471,0.000168894
11472,0.000168852
11473,0.00016881
11475,0.000168727
11476,0.000168685
11477,0.000168643
11478,0.000168601
11480,0.000168518
11481,0.000168476
11482,0.000168434
11484,0.000168351
11485,0.000168309
11486,0.000168267
11488,0.000168184
11489,0.000168142
11491,0.000168059
11492,0.000168017
11493,0.000167976
11494,0.000167934
11503,0.00016756
11504,0.000167518
11506,0.000167435
11507,0.000167393
11510,0.000167269
11511,0.000167227
11512,0.000167185
11513,0.000167144
11516,0.000167019
11517,0.000166978
11519,0.000166895
11520,0.000166853
11521,0.000166812
11524,0.000166687
11525,0.000166646
11526,0.000166604
11530,0.000166439
11533,0.000166314
11535,0.000166232
11536,0.00016619
11537,0.000166149
11538,0.000166107
11541,0.000165983
11543,0.000165901
11544,0.000165859
11545,0.000165818
11546,0.000165777
11547,0.000165735
11548,0.000165694
11549,0.000165653
11550,0.000165611
11552,0.000165529
11554,0.000165446
11556,0.000165364
11559,0.00016524
11560,0.000165199
11561,0.000165157
11562,0.000165116
11564,0.000165034
11565,0.000164992
11566,0.000164951
11569,0.000164828
11570,0.000164786
11571,0.000164745
11572,0.000164704
11573,0.000164663
11574,0.000164622
11575,0.000164581
11576,0.000164539
11578,0.000164457
11579,0.000164416
11580,0.000164375
11581,0.000164334
11583,0.000164251
11586,0.000164128
11587,0.000164087
11588,0.000164046
11589,0.000164005
11593,0.000163841
11595,0.000163759
11598,0.000163636
11600,0.000163554
11602,0.000163472
11603,0.000163431
11605,0.000163349
11607,0.000163267
11608,0.000163226
11609,0.000163185
11611,0.000163103
11613,0.000163021
11614,0.00016298
11616,0.000162898
11617,0.000162857
11618,0.000162817
11619,0.000162776
11620,0.000162735
11621,0.000162694
11623,0.000162612
11624,0.000162571
11627,0.000162449
11628,0.000162408
11630,0.000162326
11631,0.000162286
11635,0.000162122
11636,0.000162082
11637,0.000162041
11638,0.000162
11640,0.000161919
11643,0.000161796
11646,0.000161674
11647,0.000161633
11648,0.000161593
11649,0.000161552
11650,0.000161511
11652,0.00016143
11653,0.000161389
11655,0.000161308
11656,0.000161267
11658,0.000161186
11659,0.000161145
11662,0.000161024
11663,0.000160983
11664,0.000160942
11666,0.000160861
11667,0.000160821
11668,0.00016078
11670,0.000160699
11671,0.000160658
11673,0.000160577
11674,0.000160537
11676,0.000160456
11679,0.000160334
11680,0.000160294
11683,0.000160172
11684,0.000160132
11685,0.000160091
11686,0.000160051
11687,0.00016001
11689,0.000159929
11690,0.000159889
11691,0.000159848
11692,0.000159808
11693,0.000159768
11698,0.000159566
11699,0.000159525
11700,0.000159485
11701,0.000159444
11702,0.000159404
11703,0.000159364
11704,0.000159323
11705,0.000159283
11706,0.000159243
11708,0.000159162
11709,0.000159122
11711,0.000159041
11712,0.000159001
11713,0.00015896
11715,0.00015888
11716,0.00015884
11717,0.000158799
11719,0.000158719
11721,0.000158638
11723,0.000158558
11724,0.000158518
11727,0.000158397
11728,0.000158357
11729,0.000158317
11730,0.000158276
11731,0.000158236
11734,0.000158116
11735,0.000158076
11736,0.000158035
11737,0.000157995
11739,0.000157915
11742,0.000157795
11743,0.000157755
11745,0.000157674
11746,0.000157634
11749,0.000157514
11751,0.000157434
11752,0.000157394
11754,0.000157314
11755,0.000157274
11756,0.000157234
11758,0.000157154
11759,0.000157114
11761,0.000157034
11764,0.000156914
11766,0.000156834
11767,0.000156794
11768,0.000156754
11770,0.000156674
11776,0.000156435
11777,0.000156395
11778,0.000156355
11780,0.000156275
11782,0.000156196
11783,0.000156156
11786,0.000156036
11787,0.000155996
11788,0.000155957
11789,0.000155917
11790,0.000155877
11791,0.000155837
11798,0.000155559
11799,0.000155519
11800,0.000155479
11801,0.00015544
11803,0.00015536
11804,0.00015532
11806,0.000155241
11807,0.000155201
11810,0.000155082
11811,0.000155043
11818,0.000154765
11820,0.000154686
11821,0.000154646
11823,0.000154567
11824,0.000154528
11826,0.000154449
11828,0.000154369
11829,0.00015433
11830,0.00015429
11831,0.000154251
11835,0.000154093
11836,0.000154053
11838,0.000153974
11839,0.000153935
11841,0.000153856
11842,0.000153816
11844,0.000153737
11846,0.000153659
11848,0.00015358
11849,0.00015354
11850,0.000153501
11851,0.000153461
11852,0.000153422
11853,0.000153383
11854,0.000153343
11855,0.000153304
11856,0.000153265
11859,0.000153147
11860,0.000153107
11862,0.000153028
11864,0.00015295
11866,0.000152871
11867,0.000152832
11868,0.000152793
11870,0.000152714
11872,0.000152636
11873,0.000152596
11874,0.000152557
11875,0.000152518
11876,0.000152479
11881,0.000152282
11882,0.000152243
11884,0.000152165
11887,0.000152047
11888,0.000152008
11889,0.000151969
11890,0.00015193
11892,0.000151852
11895,0.000151734
11898,0.000151617
11899,0.000151578
11900,0.000151539
11902,0.000151461
11907,0.000151265
11908,0.000151226
11909,0.000151187
11910,0.000151148
11911,0.000151109
11912,0.00015107
11914,0.000150992
11916,0.000150914
11917,0.000150876
11918,0.000150837
11919,0.000150798
11921,0.00015072
11923,0.000150642
11924,0.000150603
11925,0.000150564
11926,0.000150525
11927,0.000150486
11929,0.000150408
11930,0.00015037
11933,0.000150253
11935,0.000150175
11938,0.000150059
11939,0.00015002
11941,0.000149942
11943,0.000149865
11945,0.000149787
11946,0.000149748
11947,0.00014971
11950,0.000149593
11951,0.000149555
11954,0.000149438
11955,0.0001494
11957,0.000149322
11958,0.000149284
11959,0.000149245
11960,0.000149206
11963,0.00014909
11966,0.000148974
11967,0.000148936
11970,0.00014882
11971,0.000148781
11972,0.000148743
11973,0.000148704
11974,0.000148666
11976,0.000148588
11977,0.00014855
11978,0.000148511
11979,0.000148473
11980,0.000148434
11984,0.00014828
11985,0.000148242
11989,0.000148088
11990,0.000148049
11992,0.000147972
11994,0.000147895
11995,0.000147857
11996,0.000147818
11999,0.000147703
12000,0.000147665
12001,0.000147626
12002,0.000147588
12003,0.00014755
12004,0.000147511
12005,0.000147473
12006,0.000147434
12007,0.000147396
12009,0.000147319
12010,0.000147281
12011,0.000147243
12013,0.000147166
12014,0.000147128
12016,0.000147051
12019,0.000146936
12020,0.000146898
12021,0.00014686
12022,0.000146821
12024,0.000146745
12025,0.000146707
12026,0.000146668
12027,0.00014663
12028,0.000146592
12029,0.000146554
12030,0.000146516
12031,0.000146477
12032,0.000146439
12036,0.000146287
12039,0.000146172
12041,0.000146096
12043,0.00014602
12045,0.000145943
12046,0.000145905
12049,0.000145791
12050,0.000145753
12052,0.000145677
12053,0.000145639
12054,0.000145601
12056,0.000145525
12057,0.000145487
12058,0.000145449
12059,0.000145411
12061,0.000145335
12062,0.000145297
12064,0.000145221
12065,0.000145183
12066,0.000145145
12070,0.000144993
12071,0.000144955
12072,0.000144917
12074,0.000144841
12075,0.000144804
12077,0.000144728
12078,0.00014469
12079,0.000144652
12080,0.000144614
12081,0.000144576
12082,0.000144538
12085,0.000144425
12086,0.000144387
12087,0.000144349
12088,0.000144312
12089,0.000144274
12090,0.000144236
12091,0.000144198
12092,0.00014416
12093,0.000144123
12095,0.000144047
12097,0.000143972
12100,0.000143858
12104,0.000143708
12105,0.00014367
12106,0.000143632
12107,0.000143595
12108,0.000143557
12109,0.000143519
12110,0.000143482
12111,0.000143444
12115,0.000143293
12122,0.00014303
12124,0.000142955
12125,0.000142918
12126,0.00014288
12128,0.000142805
12129,0.000142767
12130,0.00014273
12131,0.000142692
12132,0.000142655
12133,0.000142617
12134,0.00014258
12135,0.000142542
12136,0.000142505
12138,0.00014243
